Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2021-03-31,,,10.71600,6.96400,-17.68000,0.14400,-17.53600,-0.00700,-17.52900,-17.52900,-17.52900,-17.56900,-17.68000,41.78400,41.78400,-0.42000,-0.42000,30.69770,,,,,,,,,,,-6.28120,-6.28120,-5.89590,-6.28120,6.66920,-0.49290,-0.50690
2020-12-31,,,4.96000,6.63900,-11.59900,0.79800,-10.80100,2.58400,-13.38500,-13.38500,-13.38500,-11.49000,-11.59900,22.03300,22.03300,21.54000,21.54000,19.24300,,,,,,,,,,,-4.54480,-4.54480,-4.30830,-4.54480,7.05830,-0.7108,-0.7363
2020-09-30,,,4.52900,5.79000,-10.31900,0.14100,-10.17800,-0.18500,-9.99300,-9.99300,-9.99300,-10.21600,-10.31900,41.68300,41.68300,-0.24000,-0.24000,55.92090,,,,,,,,,,,-3.26080,-3.26080,-3.20230,-3.26080,7.34870,5.1996,5.3356
2020-06-30,,,3.32500,3.98800,-7.31300,-37.27000,-44.58300,0.15000,-44.73300,-44.73300,-44.73300,-7.21500,-7.31300,2.36600,2.36600,-18.91000,-18.91000,42.06730,,,,,,,,,,,-14.19160,-14.19160,-13.84450,-14.19160,7.56550,-1.8916,-1.9422
2020-03-31,,,4.37700,4.32700,-8.70400,-1.45600,-10.16000,0.06200,-10.22200,-10.22200,-11.60400,-8.53200,-8.70400,1.93000,1.93000,-6.01000,-6.01000,10.11630,,,,,,,,,,,22.85060,22.85060,-13.92850,22.85060,-2.08660,-3.94820,-4.05910
2019-12-31,,,3.41600,2.72400,-6.14000,-2.02800,-8.16800,0.03800,-8.20600,-8.20600,-8.20600,-6.06300,-6.14000,1.91600,1.91600,-4.25000,-4.25000,15.57520,,,,,,,,,,,24.50430,24.50430,-11.82420,24.50430,-0.80380,-2.0378,-2.0997
2019-09-30,,,2.23800,1.92200,-4.16000,3.74700,-0.41300,0.18100,-0.59400,-0.59400,-0.59400,-4.08100,-4.16000,1.93000,1.93000,-0.31000,-0.31000,,,,,,,,,,,,,,,,,-1.5671,-1.6649
2019-06-30,,,2.13700,1.77100,-3.90800,0.47000,-3.43800,0.01800,-3.45600,-3.45600,-3.45600,-3.83700,-3.90800,1.92900,1.92900,-1.79000,-1.79000,,,,,,,,,,,,,,,,,-2.0303,-2.0878
2019-03-31,,,2.84100,1.17100,-4.01200,0.09300,-3.91900,0.01400,-3.93300,-3.93300,-3.93300,-3.94900,-4.01200,1.87300,1.87300,-2.10000,-2.10000,,,,,,,,,,,,,,,,,-1.50990,-1.53070
2018-12-31,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
